MGYG-HGUT-00076	Absent
MGYG-HGUT-00077	Absent
MGYG-HGUT-00078	Absent
MGYG-HGUT-00079	Present
MGYG-HGUT-00080	Absent
MGYG-HGUT-00081	Absent
MGYG-HGUT-00082	Absent
MGYG-HGUT-00083	Present
MGYG-HGUT-00084	Absent
MGYG-HGUT-00085	Absent
MGYG-HGUT-00086	Absent
MGYG-HGUT-00087	Absent
MGYG-HGUT-00088	Absent
MGYG-HGUT-00089	Absent
MGYG-HGUT-00090	Absent
MGYG-HGUT-00091	Absent
MGYG-HGUT-00092	Absent
MGYG-HGUT-00093	Present
MGYG-HGUT-00094	Absent
MGYG-HGUT-00095	Absent
MGYG-HGUT-00096	Absent
MGYG-HGUT-00097	Present
MGYG-HGUT-00098	Absent
MGYG-HGUT-00099	Absent
MGYG-HGUT-00100	Absent
MGYG-HGUT-00101	Absent
MGYG-HGUT-00102	Absent
MGYG-HGUT-00103	Absent
MGYG-HGUT-00104	Absent
MGYG-HGUT-00105	Absent
MGYG-HGUT-00106	Present
MGYG-HGUT-00107	Present
MGYG-HGUT-00108	Present
MGYG-HGUT-00109	Absent
MGYG-HGUT-00110	Present
MGYG-HGUT-00111	Absent
MGYG-HGUT-00112	Absent
MGYG-HGUT-00113	Absent
MGYG-HGUT-00114	Absent
MGYG-HGUT-00115	Absent
MGYG-HGUT-00116	Present
MGYG-HGUT-00117	Absent
MGYG-HGUT-00118	Absent
MGYG-HGUT-00119	Absent
MGYG-HGUT-00120	Absent
MGYG-HGUT-00121	Absent
MGYG-HGUT-00122	Present
MGYG-HGUT-00123	Absent
MGYG-HGUT-00124	Present
MGYG-HGUT-00125	Present
MGYG-HGUT-00126	Absent
MGYG-HGUT-00127	Absent
MGYG-HGUT-00128	Absent
MGYG-HGUT-00129	Absent
MGYG-HGUT-00130	Absent
MGYG-HGUT-00131	Absent
MGYG-HGUT-00132	Absent
MGYG-HGUT-00133	Absent
MGYG-HGUT-00134	Absent
MGYG-HGUT-00135	Absent
MGYG-HGUT-00136	Absent
MGYG-HGUT-00137	Absent
MGYG-HGUT-00138	Absent
MGYG-HGUT-00139	Absent
MGYG-HGUT-00140	Absent
MGYG-HGUT-00141	Absent
MGYG-HGUT-00142	Absent
MGYG-HGUT-00143	Absent
MGYG-HGUT-00144	Absent
MGYG-HGUT-00145	Absent
MGYG-HGUT-00146	Absent
MGYG-HGUT-00147	Present
MGYG-HGUT-00148	Absent
MGYG-HGUT-00149	Absent
MGYG-HGUT-00150	Absent
MGYG-HGUT-00151	Absent
MGYG-HGUT-00152	Absent
MGYG-HGUT-00153	Absent
MGYG-HGUT-00154	Absent
MGYG-HGUT-00155	Present
MGYG-HGUT-00156	Absent
MGYG-HGUT-00157	Absent
MGYG-HGUT-00158	Absent
MGYG-HGUT-00159	Absent
MGYG-HGUT-00160	Absent
MGYG-HGUT-00161	Absent
MGYG-HGUT-00162	Present
MGYG-HGUT-00163	Absent
MGYG-HGUT-00164	Absent
MGYG-HGUT-00165	Absent
MGYG-HGUT-00166	Present
MGYG-HGUT-00167	Absent
MGYG-HGUT-00168	Absent
MGYG-HGUT-00169	Absent
MGYG-HGUT-00170	Absent
MGYG-HGUT-00171	Absent
MGYG-HGUT-00172	Absent
MGYG-HGUT-00173	Absent
MGYG-HGUT-00174	Absent
MGYG-HGUT-00175	Absent
MGYG-HGUT-00176	Absent
MGYG-HGUT-00177	Absent
MGYG-HGUT-00178	Absent
MGYG-HGUT-00179	Absent
MGYG-HGUT-00180	Absent
MGYG-HGUT-00181	Absent
MGYG-HGUT-00182	Absent
MGYG-HGUT-00183	Absent
MGYG-HGUT-00184	Absent
MGYG-HGUT-00185	Absent
MGYG-HGUT-00186	Absent
MGYG-HGUT-00187	Absent
MGYG-HGUT-00188	Absent
MGYG-HGUT-00189	Absent
MGYG-HGUT-00190	Absent
MGYG-HGUT-00191	Present
MGYG-HGUT-00192	Absent
MGYG-HGUT-00193	Absent
MGYG-HGUT-00194	Absent
MGYG-HGUT-00195	Absent
MGYG-HGUT-00196	Absent
MGYG-HGUT-00197	Absent
MGYG-HGUT-00198	Absent
MGYG-HGUT-00199	Absent
MGYG-HGUT-00200	Absent
MGYG-HGUT-00201	Absent
MGYG-HGUT-00202	Absent
MGYG-HGUT-00203	Absent
MGYG-HGUT-00204	Absent
MGYG-HGUT-00205	Absent
MGYG-HGUT-00206	Absent
MGYG-HGUT-00207	Absent
MGYG-HGUT-00208	Absent
MGYG-HGUT-00209	Absent
MGYG-HGUT-00210	Absent
MGYG-HGUT-00211	Absent
MGYG-HGUT-00212	Absent
MGYG-HGUT-00213	Absent
MGYG-HGUT-00214	Absent
MGYG-HGUT-00215	Absent
MGYG-HGUT-00216	Absent
MGYG-HGUT-00217	Absent
MGYG-HGUT-00218	Absent
MGYG-HGUT-00219	Absent
MGYG-HGUT-00220	Absent
MGYG-HGUT-00221	Absent
MGYG-HGUT-00222	Absent
MGYG-HGUT-00223	Absent
MGYG-HGUT-00224	Absent
MGYG-HGUT-00225	Absent
MGYG-HGUT-00226	Present
MGYG-HGUT-00227	Present
MGYG-HGUT-00228	Absent
MGYG-HGUT-00229	Absent
MGYG-HGUT-00230	Present
MGYG-HGUT-00231	Absent
MGYG-HGUT-00232	Absent
MGYG-HGUT-00233	Absent
MGYG-HGUT-00234	Absent
MGYG-HGUT-00235	Present
MGYG-HGUT-00236	Absent
MGYG-HGUT-00237	Absent
MGYG-HGUT-00238	Present
MGYG-HGUT-00239	Absent
MGYG-HGUT-00240	Absent
MGYG-HGUT-00241	Absent
MGYG-HGUT-00242	Absent
MGYG-HGUT-00243	Absent
MGYG-HGUT-00244	Absent
MGYG-HGUT-00245	Absent
MGYG-HGUT-00246	Absent
MGYG-HGUT-00247	Absent
MGYG-HGUT-00248	Present
MGYG-HGUT-00249	Absent
MGYG-HGUT-00250	Absent
MGYG-HGUT-00251	Absent
MGYG-HGUT-00252	Absent
MGYG-HGUT-00253	Absent
MGYG-HGUT-00254	Absent
MGYG-HGUT-00255	Absent
MGYG-HGUT-00256	Present
MGYG-HGUT-00257	Absent
MGYG-HGUT-00258	Absent
MGYG-HGUT-00259	Absent
MGYG-HGUT-00260	Absent
MGYG-HGUT-00261	Absent
MGYG-HGUT-00262	Absent
MGYG-HGUT-00263	Absent
MGYG-HGUT-00264	Present
MGYG-HGUT-00265	Absent
MGYG-HGUT-00266	Absent
MGYG-HGUT-00267	Absent
MGYG-HGUT-00268	Absent
MGYG-HGUT-00269	Absent
MGYG-HGUT-00270	Absent
MGYG-HGUT-00271	Absent
MGYG-HGUT-00272	Absent
MGYG-HGUT-00273	Absent
MGYG-HGUT-00274	Absent
MGYG-HGUT-00275	Absent
MGYG-HGUT-00276	Absent
MGYG-HGUT-00277	Absent
MGYG-HGUT-00278	Absent
MGYG-HGUT-00279	Absent
MGYG-HGUT-00280	Absent
MGYG-HGUT-00281	Absent
MGYG-HGUT-00282	Absent
MGYG-HGUT-00283	Absent
MGYG-HGUT-00284	Absent
MGYG-HGUT-00285	Absent
MGYG-HGUT-00286	Absent
MGYG-HGUT-00287	Absent
MGYG-HGUT-00288	Absent
MGYG-HGUT-00289	Absent
MGYG-HGUT-00290	Absent
MGYG-HGUT-00291	Absent
MGYG-HGUT-00292	Absent
MGYG-HGUT-00293	Absent
MGYG-HGUT-00294	Absent
MGYG-HGUT-00295	Absent
MGYG-HGUT-00296	Absent
MGYG-HGUT-00297	Absent
MGYG-HGUT-00298	Absent
MGYG-HGUT-00299	Absent
MGYG-HGUT-00300	Absent
MGYG-HGUT-00301	Absent
MGYG-HGUT-00302	Absent
MGYG-HGUT-00303	Absent
MGYG-HGUT-00304	Absent
MGYG-HGUT-00305	Absent
MGYG-HGUT-00306	Absent
MGYG-HGUT-00307	Absent
MGYG-HGUT-00308	Absent
MGYG-HGUT-00309	Absent
MGYG-HGUT-00310	Absent
MGYG-HGUT-00311	Absent
MGYG-HGUT-00312	Absent
MGYG-HGUT-00313	Absent
MGYG-HGUT-00314	Absent
MGYG-HGUT-00315	Absent
MGYG-HGUT-00316	Absent
MGYG-HGUT-00317	Absent
MGYG-HGUT-00318	Absent
MGYG-HGUT-00319	Absent
MGYG-HGUT-00320	Absent
MGYG-HGUT-00321	Absent
MGYG-HGUT-00322	Absent
MGYG-HGUT-00323	Present
MGYG-HGUT-00324	Absent
MGYG-HGUT-00325	Absent
MGYG-HGUT-00326	Absent
MGYG-HGUT-00327	Absent
MGYG-HGUT-00328	Absent
MGYG-HGUT-00329	Absent
MGYG-HGUT-00330	Absent
MGYG-HGUT-00331	Absent
MGYG-HGUT-00332	Absent
MGYG-HGUT-00333	Absent
MGYG-HGUT-00334	Absent
MGYG-HGUT-00335	Absent
MGYG-HGUT-00336	Absent
MGYG-HGUT-00337	Present
MGYG-HGUT-00338	Absent
MGYG-HGUT-00339	Absent
MGYG-HGUT-00340	Absent
MGYG-HGUT-00341	Absent
MGYG-HGUT-00342	Absent
MGYG-HGUT-00343	Absent
MGYG-HGUT-00344	Absent
MGYG-HGUT-00345	Absent
MGYG-HGUT-00346	Absent
MGYG-HGUT-00347	Absent
MGYG-HGUT-00348	Absent
MGYG-HGUT-00349	Absent
MGYG-HGUT-00350	Absent
MGYG-HGUT-00351	Absent
MGYG-HGUT-00352	Absent
MGYG-HGUT-00353	Absent
MGYG-HGUT-00354	Absent
MGYG-HGUT-00355	Absent
MGYG-HGUT-00356	Absent
MGYG-HGUT-00357	Absent
MGYG-HGUT-00358	Absent
MGYG-HGUT-00359	Absent
MGYG-HGUT-00360	Absent
MGYG-HGUT-00361	Absent
MGYG-HGUT-00362	Absent
MGYG-HGUT-00363	Absent
MGYG-HGUT-00364	Absent
MGYG-HGUT-00365	Absent
MGYG-HGUT-00366	Absent
MGYG-HGUT-00367	Absent
MGYG-HGUT-00368	Absent
MGYG-HGUT-00369	Absent
MGYG-HGUT-00370	Absent
MGYG-HGUT-00371	Absent
MGYG-HGUT-00372	Absent
MGYG-HGUT-00373	Absent
MGYG-HGUT-00374	Absent
MGYG-HGUT-00375	Absent
MGYG-HGUT-00376	Absent
MGYG-HGUT-00377	Absent
MGYG-HGUT-00378	Absent
MGYG-HGUT-00379	Absent
MGYG-HGUT-00380	Absent
MGYG-HGUT-00381	Absent
MGYG-HGUT-00382	Absent
MGYG-HGUT-00383	Absent
MGYG-HGUT-00384	Absent
MGYG-HGUT-00385	Absent
MGYG-HGUT-00386	Absent
MGYG-HGUT-00387	Absent
MGYG-HGUT-00388	Absent
MGYG-HGUT-00389	Absent
MGYG-HGUT-00390	Absent
MGYG-HGUT-00391	Absent
MGYG-HGUT-00392	Absent
MGYG-HGUT-00393	Absent
MGYG-HGUT-00394	Absent
MGYG-HGUT-00395	Absent
MGYG-HGUT-00396	Absent
MGYG-HGUT-00397	Absent
MGYG-HGUT-00398	Absent
MGYG-HGUT-00399	Absent
MGYG-HGUT-00400	Absent
MGYG-HGUT-00401	Absent
MGYG-HGUT-00402	Absent
MGYG-HGUT-00403	Absent
MGYG-HGUT-00404	Absent
MGYG-HGUT-00405	Absent
MGYG-HGUT-00406	Absent
MGYG-HGUT-00407	Absent
MGYG-HGUT-00408	Absent
MGYG-HGUT-00409	Absent
MGYG-HGUT-00410	Absent
MGYG-HGUT-00411	Absent
MGYG-HGUT-00412	Present
MGYG-HGUT-00413	Absent
MGYG-HGUT-00414	Absent
MGYG-HGUT-00415	Absent
MGYG-HGUT-00416	Absent
MGYG-HGUT-00417	Absent
MGYG-HGUT-00418	Absent
MGYG-HGUT-00419	Absent
MGYG-HGUT-00420	Absent
MGYG-HGUT-00421	Absent
MGYG-HGUT-00422	Absent
MGYG-HGUT-00423	Absent
MGYG-HGUT-00424	Absent
MGYG-HGUT-00425	Absent
MGYG-HGUT-00426	Absent
MGYG-HGUT-00427	Absent
MGYG-HGUT-00428	Absent
MGYG-HGUT-00429	Absent
MGYG-HGUT-00430	Absent
MGYG-HGUT-00431	Absent
MGYG-HGUT-00432	Absent
MGYG-HGUT-00433	Absent
MGYG-HGUT-00434	Absent
MGYG-HGUT-00435	Absent
MGYG-HGUT-00436	Absent
MGYG-HGUT-00437	Absent
MGYG-HGUT-00438	Absent
MGYG-HGUT-00439	Absent
MGYG-HGUT-00440	Absent
MGYG-HGUT-00441	Absent
MGYG-HGUT-00442	Absent
MGYG-HGUT-00443	Absent
MGYG-HGUT-00444	Absent
MGYG-HGUT-00445	Absent
MGYG-HGUT-00446	Absent
MGYG-HGUT-00447	Absent
MGYG-HGUT-00448	Absent
MGYG-HGUT-00449	Absent
MGYG-HGUT-00450	Absent
MGYG-HGUT-00451	Absent
MGYG-HGUT-00452	Absent
MGYG-HGUT-00453	Absent
MGYG-HGUT-00454	Absent
MGYG-HGUT-00455	Absent
MGYG-HGUT-00456	Absent
MGYG-HGUT-00457	Absent
MGYG-HGUT-00458	Absent
MGYG-HGUT-00459	Absent
MGYG-HGUT-00460	Absent
MGYG-HGUT-00461	Absent
MGYG-HGUT-00462	Absent
MGYG-HGUT-00463	Absent
MGYG-HGUT-00464	Absent
MGYG-HGUT-00465	Absent
MGYG-HGUT-00466	Absent
MGYG-HGUT-00467	Absent
MGYG-HGUT-00468	Absent
MGYG-HGUT-00469	Absent
MGYG-HGUT-00470	Absent
MGYG-HGUT-00471	Absent
MGYG-HGUT-00472	Absent
MGYG-HGUT-00473	Absent
MGYG-HGUT-00474	Absent
MGYG-HGUT-00475	Absent
MGYG-HGUT-00476	Absent
MGYG-HGUT-00477	Absent
MGYG-HGUT-00478	Absent
MGYG-HGUT-00479	Absent
MGYG-HGUT-00480	Absent
MGYG-HGUT-00481	Absent
MGYG-HGUT-00482	Absent
MGYG-HGUT-00483	Absent
MGYG-HGUT-00484	Absent
MGYG-HGUT-00485	Absent
MGYG-HGUT-00486	Absent
MGYG-HGUT-00487	Absent
MGYG-HGUT-00488	Absent
MGYG-HGUT-00489	Absent
MGYG-HGUT-00490	Absent
MGYG-HGUT-00491	Absent
MGYG-HGUT-00492	Absent
MGYG-HGUT-00493	Absent
MGYG-HGUT-00494	Absent
MGYG-HGUT-00495	Absent
MGYG-HGUT-00496	Absent
MGYG-HGUT-00497	Absent
MGYG-HGUT-00498	Absent
MGYG-HGUT-00499	Absent
MGYG-HGUT-00500	Absent
MGYG-HGUT-00501	Absent
MGYG-HGUT-00502	Absent
MGYG-HGUT-00503	Absent
MGYG-HGUT-00504	Absent
MGYG-HGUT-00505	Absent
MGYG-HGUT-00506	Absent
MGYG-HGUT-00507	Absent
MGYG-HGUT-00508	Absent
MGYG-HGUT-00509	Absent
MGYG-HGUT-00510	Absent
MGYG-HGUT-00511	Absent
MGYG-HGUT-00512	Absent
MGYG-HGUT-00513	Present
MGYG-HGUT-00514	Absent
MGYG-HGUT-00515	Absent
MGYG-HGUT-00516	Absent
MGYG-HGUT-00517	Present
MGYG-HGUT-00518	Absent
MGYG-HGUT-00519	Absent
MGYG-HGUT-00520	Absent
MGYG-HGUT-00521	Absent
MGYG-HGUT-00522	Absent
MGYG-HGUT-00523	Absent
MGYG-HGUT-00524	Absent
MGYG-HGUT-00525	Absent
MGYG-HGUT-00526	Absent
MGYG-HGUT-00527	Absent
MGYG-HGUT-00528	Absent
MGYG-HGUT-00529	Absent
MGYG-HGUT-00530	Absent
MGYG-HGUT-00531	Absent
MGYG-HGUT-00532	Absent
MGYG-HGUT-00533	Absent
MGYG-HGUT-00534	Absent
MGYG-HGUT-00535	Absent
MGYG-HGUT-00536	Absent
MGYG-HGUT-00537	Absent
MGYG-HGUT-00538	Absent
MGYG-HGUT-00539	Absent
MGYG-HGUT-00540	Absent
MGYG-HGUT-00541	Absent
MGYG-HGUT-00542	Absent
MGYG-HGUT-00543	Absent
MGYG-HGUT-00544	Absent
MGYG-HGUT-00545	Absent
MGYG-HGUT-00546	Absent
MGYG-HGUT-00547	Absent
MGYG-HGUT-00548	Absent
MGYG-HGUT-00549	Absent
MGYG-HGUT-00550	Absent
MGYG-HGUT-00551	Absent
MGYG-HGUT-00552	Absent
MGYG-HGUT-00553	Absent
MGYG-HGUT-00554	Absent
MGYG-HGUT-00555	Absent
MGYG-HGUT-00556	Absent
MGYG-HGUT-00557	Absent
MGYG-HGUT-00558	Absent
MGYG-HGUT-00559	Absent
MGYG-HGUT-00560	Absent
MGYG-HGUT-00561	Absent
MGYG-HGUT-00562	Absent
MGYG-HGUT-00563	Absent
MGYG-HGUT-00564	Absent
MGYG-HGUT-00565	Absent
MGYG-HGUT-00566	Absent
MGYG-HGUT-00567	Absent
MGYG-HGUT-00568	Absent
MGYG-HGUT-00569	Absent
MGYG-HGUT-00570	Absent
MGYG-HGUT-00571	Absent
MGYG-HGUT-00572	Absent
MGYG-HGUT-00573	Absent
MGYG-HGUT-00574	Absent
MGYG-HGUT-00575	Absent
MGYG-HGUT-00576	Absent
MGYG-HGUT-00577	Absent
MGYG-HGUT-00578	Absent
MGYG-HGUT-00579	Absent
MGYG-HGUT-00580	Absent
MGYG-HGUT-00581	Absent
MGYG-HGUT-00582	Present
MGYG-HGUT-00583	Absent
MGYG-HGUT-00584	Absent
MGYG-HGUT-00585	Absent
MGYG-HGUT-00586	Absent
MGYG-HGUT-00587	Absent
MGYG-HGUT-00588	Absent
MGYG-HGUT-00589	Absent
MGYG-HGUT-00590	Absent
MGYG-HGUT-00591	Absent
MGYG-HGUT-00592	Absent
MGYG-HGUT-00593	Absent
MGYG-HGUT-00594	Absent
MGYG-HGUT-00595	Absent
MGYG-HGUT-00596	Absent
MGYG-HGUT-00597	Absent
MGYG-HGUT-00598	Absent
MGYG-HGUT-00599	Absent
MGYG-HGUT-00600	Absent
MGYG-HGUT-00601	Absent
MGYG-HGUT-00602	Absent
MGYG-HGUT-00603	Absent
MGYG-HGUT-00604	Absent
MGYG-HGUT-00605	Absent
MGYG-HGUT-00606	Absent
MGYG-HGUT-00607	Absent
MGYG-HGUT-00608	Absent
MGYG-HGUT-00609	Absent
MGYG-HGUT-00610	Absent
MGYG-HGUT-00611	Absent
MGYG-HGUT-00612	Absent
MGYG-HGUT-00613	Absent
MGYG-HGUT-00614	Absent
MGYG-HGUT-00615	Absent
MGYG-HGUT-00616	Absent
MGYG-HGUT-00617	Absent
MGYG-HGUT-00618	Absent
MGYG-HGUT-00619	Absent
MGYG-HGUT-00620	Absent
MGYG-HGUT-00621	Absent
MGYG-HGUT-00622	Absent
MGYG-HGUT-00623	Absent
MGYG-HGUT-00624	Absent
MGYG-HGUT-00625	Absent
MGYG-HGUT-00626	Absent
MGYG-HGUT-00627	Absent
MGYG-HGUT-00628	Absent
MGYG-HGUT-00629	Absent
MGYG-HGUT-00630	Absent
MGYG-HGUT-00631	Absent
MGYG-HGUT-00632	Absent
MGYG-HGUT-00633	Absent
MGYG-HGUT-00634	Absent
MGYG-HGUT-00635	Absent
MGYG-HGUT-00636	Absent
MGYG-HGUT-00637	Absent
MGYG-HGUT-00638	Absent
MGYG-HGUT-00639	Absent
MGYG-HGUT-00640	Absent
MGYG-HGUT-00641	Absent
MGYG-HGUT-00642	Absent
MGYG-HGUT-00643	Absent
MGYG-HGUT-00644	Absent
MGYG-HGUT-00645	Absent
MGYG-HGUT-00646	Absent
MGYG-HGUT-00647	Absent
MGYG-HGUT-00648	Absent
MGYG-HGUT-00649	Absent
MGYG-HGUT-00650	Absent
MGYG-HGUT-00651	Absent
MGYG-HGUT-00652	Absent
MGYG-HGUT-00653	Absent
MGYG-HGUT-00654	Absent
MGYG-HGUT-00655	Absent
MGYG-HGUT-00656	Absent
MGYG-HGUT-00657	Absent
MGYG-HGUT-00658	Absent
MGYG-HGUT-00659	Absent
MGYG-HGUT-00660	Absent
MGYG-HGUT-00661	Absent
MGYG-HGUT-00662	Absent
MGYG-HGUT-00663	Absent
MGYG-HGUT-00664	Absent
MGYG-HGUT-00665	Absent
MGYG-HGUT-00666	Absent
MGYG-HGUT-00667	Absent
MGYG-HGUT-00668	Absent
MGYG-HGUT-00669	Absent
MGYG-HGUT-00670	Absent
MGYG-HGUT-00671	Absent
MGYG-HGUT-00672	Absent
MGYG-HGUT-00673	Absent
MGYG-HGUT-00674	Absent
MGYG-HGUT-00675	Absent
MGYG-HGUT-00676	Absent
MGYG-HGUT-00677	Absent
MGYG-HGUT-00678	Absent
MGYG-HGUT-00679	Absent
MGYG-HGUT-00680	Absent
MGYG-HGUT-00681	Absent
MGYG-HGUT-00682	Absent
MGYG-HGUT-00683	Absent
MGYG-HGUT-00684	Absent
MGYG-HGUT-00685	Absent
MGYG-HGUT-00686	Absent
MGYG-HGUT-00687	Absent
MGYG-HGUT-00688	Absent
MGYG-HGUT-00689	Absent
MGYG-HGUT-00690	Absent
MGYG-HGUT-00691	Absent
MGYG-HGUT-00692	Absent
MGYG-HGUT-00693	Absent
MGYG-HGUT-00694	Absent
MGYG-HGUT-00695	Absent
MGYG-HGUT-00696	Absent
MGYG-HGUT-00697	Absent
MGYG-HGUT-00698	Absent
MGYG-HGUT-00699	Absent
MGYG-HGUT-00700	Absent
MGYG-HGUT-00701	Absent
MGYG-HGUT-00702	Absent
MGYG-HGUT-00703	Absent
MGYG-HGUT-00704	Absent
MGYG-HGUT-00705	Absent
MGYG-HGUT-00706	Absent
MGYG-HGUT-00707	Absent
MGYG-HGUT-00708	Absent
MGYG-HGUT-00709	Absent
MGYG-HGUT-00710	Absent
MGYG-HGUT-00711	Absent
MGYG-HGUT-00712	Absent
MGYG-HGUT-00713	Absent
MGYG-HGUT-00714	Absent
MGYG-HGUT-00715	Absent
MGYG-HGUT-00716	Absent
MGYG-HGUT-00717	Absent
MGYG-HGUT-00718	Absent
MGYG-HGUT-00719	Absent
MGYG-HGUT-00720	Absent
MGYG-HGUT-00721	Absent
MGYG-HGUT-00722	Absent
MGYG-HGUT-00723	Absent
MGYG-HGUT-00724	Absent
MGYG-HGUT-00725	Absent
MGYG-HGUT-00726	Absent
MGYG-HGUT-00727	Absent
MGYG-HGUT-00728	Absent
MGYG-HGUT-00729	Absent
MGYG-HGUT-00730	Absent
MGYG-HGUT-00731	Absent
MGYG-HGUT-00732	Absent
MGYG-HGUT-00733	Absent
MGYG-HGUT-00734	Absent
MGYG-HGUT-00735	Absent
MGYG-HGUT-00736	Absent
MGYG-HGUT-00737	Absent
MGYG-HGUT-00738	Absent
MGYG-HGUT-00739	Present
MGYG-HGUT-00740	Absent
MGYG-HGUT-00741	Absent
MGYG-HGUT-00742	Absent
MGYG-HGUT-00743	Absent
MGYG-HGUT-00744	Absent
MGYG-HGUT-00745	Absent
MGYG-HGUT-00746	Absent
MGYG-HGUT-00747	Absent
MGYG-HGUT-00748	Absent
MGYG-HGUT-00749	Absent
MGYG-HGUT-00750	Absent
MGYG-HGUT-00751	Absent
MGYG-HGUT-00752	Absent
MGYG-HGUT-00753	Absent
MGYG-HGUT-00754	Absent
MGYG-HGUT-00755	Absent
MGYG-HGUT-00756	Absent
MGYG-HGUT-00757	Absent
MGYG-HGUT-00758	Absent
MGYG-HGUT-00759	Absent
MGYG-HGUT-00760	Absent
MGYG-HGUT-00761	Absent
MGYG-HGUT-00762	Absent
MGYG-HGUT-00763	Absent
MGYG-HGUT-00764	Absent
MGYG-HGUT-00765	Absent
MGYG-HGUT-00766	Absent
MGYG-HGUT-00767	Absent
MGYG-HGUT-00768	Absent
MGYG-HGUT-00769	Absent
MGYG-HGUT-00770	Absent
MGYG-HGUT-00771	Present
MGYG-HGUT-00772	Absent
MGYG-HGUT-00773	Absent
MGYG-HGUT-00774	Absent
MGYG-HGUT-00775	Absent
MGYG-HGUT-00776	Absent
MGYG-HGUT-00777	Absent
MGYG-HGUT-00778	Absent
MGYG-HGUT-00779	Absent
MGYG-HGUT-00780	Absent
MGYG-HGUT-00781	Absent
MGYG-HGUT-00782	Absent
MGYG-HGUT-00783	Absent
MGYG-HGUT-00784	Absent
MGYG-HGUT-00785	Absent
MGYG-HGUT-00786	Absent
MGYG-HGUT-00787	Absent
MGYG-HGUT-00788	Absent
MGYG-HGUT-00789	Absent
MGYG-HGUT-00790	Absent
MGYG-HGUT-00791	Absent
MGYG-HGUT-00792	Absent
MGYG-HGUT-00793	Absent
MGYG-HGUT-00794	Absent
MGYG-HGUT-00795	Absent
MGYG-HGUT-00796	Absent
MGYG-HGUT-00797	Absent
MGYG-HGUT-00798	Absent
MGYG-HGUT-00799	Absent
MGYG-HGUT-00800	Absent
MGYG-HGUT-00801	Absent
MGYG-HGUT-00802	Absent
MGYG-HGUT-00803	Absent
MGYG-HGUT-00804	Absent
MGYG-HGUT-00805	Absent
MGYG-HGUT-00806	Absent
MGYG-HGUT-00807	Absent
MGYG-HGUT-00808	Absent
MGYG-HGUT-00809	Absent
MGYG-HGUT-00810	Absent
MGYG-HGUT-00811	Absent
MGYG-HGUT-00812	Absent
MGYG-HGUT-00813	Absent
MGYG-HGUT-00814	Absent
MGYG-HGUT-00815	Absent
MGYG-HGUT-00816	Absent
MGYG-HGUT-00817	Absent
MGYG-HGUT-00818	Absent
MGYG-HGUT-00819	Present
MGYG-HGUT-00820	Absent
MGYG-HGUT-00821	Absent
MGYG-HGUT-00822	Present
MGYG-HGUT-00823	Absent
MGYG-HGUT-00824	Absent
MGYG-HGUT-00825	Absent
MGYG-HGUT-00826	Absent
